Risaralda	Mistrató	66456	0,3	0,3	Alta	0,2	0,1
Vaupés	Mitú	97001	0,05	0,05	Baja	0,04	0,02
Putumayo	Mocoa	86001	0,3	0,25	Alta	0,2	0,1
Santander	Mogotes	68464	0,25	0,25	Alta	0,1	0,06
Santander	Molagavita	68468	0,25	0,25	Alta	0,1	0,06
Córdoba	Momil	23464	0,1	0,15	Intermedia	0,07	0,03
Bolívar	Mompós	13468	0,1	0,15	Intermedia	0,04	0,03
Boyacá	Mongua	15464	0,25	0,3	Alta	0,16	0,08
Boyacá	Monguí	15466	0,25	0,25	Alta	0,16	0,08
Boyacá	Moniquirá	15469	0,15	0,2	Intermedia	0,1	0,06
Antioquia	Montebello	5467	0,2	0,25	Alta	0,14	0,08
Bolívar	Montecristo	13458	0,15	0,15	Intermedia	0,08	0,04
Córdoba	Montelíbano	23466	0,15	0,2	Intermedia	0,08	0,04
Quindío	Montenegro	63470	0,25	0,25	Alta	0,19	0,1
Córdoba	Montería	23001	0,1	0,2	Intermedia	0,07	0,04
Casanare	Monterrey	85162	0,3	0,25	Alta	0,11	0,05
Córdoba	Moñitos	23500	0,1	0,15	Intermedia	0,05	0,03
Cauca	Morales	19473	0,25	0,2	Alta	0,16	0,08
Bolívar	Morales.	13473	0,15	0,15	Intermedia	0,07	0,04
Caquetá	Morelia	18479	0,15	0,15	Intermedia	0,06	0,03
Guainía	Morichal	94888	0,05	0,05	Baja	0,04	0,02
Sucre	Morroa	70473	0,1	0,15	Intermedia	0,07	0,04
Cundinamarca	Mosquera	25473	0,15	0,2	Intermedia	0,1	0,06
Nariño	Mosquera.	52473	0,5	0,4	Alta	0,16	0,08
Boyacá	Motavita	15476	0,2	0,2	Intermedia	0,11	0,05
Tolima	Murillo	73461	0,2	0,2	Intermedia	0,15	0,08
Antioquia	Murindó	5475	0,35	0,35	Alta	0,25	0,13
Antioquia	Mutatá	5480	0,25	0,3	Alta	0,16	0,09
Norte de Santander	Mutiscua	54480	0,3	0,25	Alta	0,08	0,04
Boyacá	Muzo	15480	0,15	0,15	Intermedia	0,15	0,08
Antioquia	Nariño	5483	0,2	0,2	Intermedia	0,12	0,07
Cundinamarca	Nariño.	25483	0,2	0,2	Intermedia	0,13	0,06
Huila	Nátaga	41483	0,25	0,2	Alta	0,19	0,07
Tolima	Natagaima	73483	0,25	0,25	Alta	0,11	0,06
Antioquia	Nechí	5495	0,15	0,15	Intermedia	0,05	0,03
Antioquia	Necoclí	5490	0,2	0,2	Intermedia	0,15	0,07
Caldas	Neira	17486	0,25	0,25	Alta	0,19	0,1
Huila	Neiva	41001	0,25	0,25	Alta	0,2	0,08
Cundinamarca	Nemocón	25486	0,15	0,2	Intermedia	0,09	0,05
Cundinamarca	Nilo	25488	0,2	0,2	Intermedia	0,1	0,05
Cundinamarca	Nimáima	25489	0,15	0,2	Intermedia	0,14	0,06
Boyacá	Nobsa	15491	0,25	0,25	Alta	0,16	0,08
Cundinamarca	Nocáima	25491	0,15	0,2	Intermedia	0,14	0,06
Caldas	Norcasia	17495	0,15	0,2	Intermedia	0,15	0,07
Chocó	Nóvita	27491	0,4	0,35	Alta	0,24	0,1
Magdalena	Nueva Granada	47460	0,1	0,1	Baja	0,04	0,02
Boyacá	Nuevo Colón	15494	0,2	0,2	Intermedia	0,13	0,06
Casanare	Nunchía	85225	0,2	0,15	Intermedia	0,09	0,04
Chocó	Nuquí	27495	0,45	0,4	Alta	0,24	0,1
Valle del Cauca	Obando	76497	0,25	0,25	Alta	0,16	0,1
Santander	Ocamonte	68498	0,2	0,25	Alta	0,08	0,05
Norte de Santander	Ocaña	54498	0,2	0,15	Intermedia	0,08	0,03
Santander	Oiba	68500	0,2	0,2	Intermedia	0,09	0,06
Boyacá	Oicatá	15500	0,2	0,25	Alta	0,13	0,06
Antioquia	Olaya	5501	0,15	0,2	Intermedia	0,15	0,07
Nariño	Olaya Herrera	52490	0,5	0,4	Alta	0,16	0,08
Santander	Onzága	68502	0,25	0,25	Alta	0,13	0,07
Huila	Oporapa	41503	0,3	0,15	Alta	0,2	0,08
Putumayo	Orito	86320	0,3	0,25	Alta	0,08	0,05
Casanare	Orocué	85230	0,05	0,15	Intermedia	0,04	0,02
Tolima	Ortega	73504	0,25	0,2	Alta	0,08	0,05
Nariño	Ospina	52506	0,25	0,25	Alta	0,12	0,08
Boyacá	Otanche	15507	0,15	0,15	Intermedia	0,16	0,08
Sucre	Ovejas	70508	0,1	0,15	Intermedia	0,06	0,04
Boyacá	Pachavita	15511	0,25	0,25	Alta	0,16	0,07
Cundinamarca	Pacho	25513	0,15	0,2	Intermedia	0,1	0,06
Vaupés	Pacoa	97511	0,05	0,05	Baja	0,04	0,02
Caldas	Pácora	17513	0,25	0,25	Alta	0,2	0,1
Cauca	Padilla	19513	0,25	0,2	Alta	0,16	0,07
Cauca	Páez	19517	0,25	0,2	Alta	0,11	0,05
Boyacá	Páez.	15514	0,3	0,25	Alta	0,16	0,08
Huila	Paicol	41518	0,25	0,2	Alta	0,2	0,08
Cesar	Pailitas	20517	0,15	0,1	Intermedia	0,08	0,04
Cundinamarca	Paime	25518	0,15	0,2	Intermedia	0,12	0,06
Boyacá	Paipa	15516	0,2	0,25	Alta	0,12	0,06
Boyacá	Pajarito	15518	0,3	0,25	Alta	0,16	0,08
Huila	Palermo	41524	0,25	0,25	Alta	0,18	0,07
Huila	Palestina	41530	0,3	0,2	Alta	0,2	0,08
Caldas	Palestina.	17524	0,25	0,25	Alta	0,2	0,1
Santander	Palmar	68522	0,15	0,2	Intermedia	0,15	0,09
Atlántico	Palmar de Varela	8520	0,1	0,1	Baja	0,08	0,03
Santander	Palmas del Socorro	68524	0,15	0,2	Intermedia	0,11	0,08
Valle del Cauca	Palmira	76520	0,25	0,2	Alta	0,12	0,07
Sucre	Palmito	70523	0,1	0,15	Intermedia	0,05	0,04
Tolima	Palocabildo	73520	0,2	0,2	Intermedia	0,13	0,08
Norte de Santander	Pamplona	54518	0,3	0,25	Alta	0,1	0,05
Norte de Santander	Pamplonita	54520	0,35	0,25	Alta	0,13	0,06
Guainía	Pana Pana	94887	0,05	0,05	Baja	0,04	0,02
Cundinamarca	Pandi	25524	0,2	0,2	Intermedia	0,09	0,05
Boyacá	Panqueba	15522	0,25	0,3	Alta	0,16	0,08
Vaupés	Papunahua	97777	0,05	0,05	Baja	0,04	0,02
Santander	Páramo	68533	0,2	0,25	Alta	0,09	0,06
Cundinamarca	Paratebueno	25530	0,3	0,25	Alta	0,09	0,04
Cundinamarca	Pasca	25535	0,2	0,2	Intermedia	0,1	0,05
Nariño	Pasto	52001	0,25	0,25	Alta	0,15	0,08
Cauca	Patía	19532	0,25	0,25	Alta	0,16	0,08
Boyacá	Pauna	15531	0,15	0,15	Intermedia	0,15	0,07
Boyacá	Paya	15533	0,35	0,25	Alta	0,16	0,08
Casanare	Paz de Ariporo	85250	0,05	0,15	Intermedia	0,04	0,02
Boyacá	Paz De Rio	15537	0,25	0,25	Alta	0,16	0,08
Magdalena	Pedraza	47541	0,1	0,1	Baja	0,04	0,02
Cesar	Pelaya	20550	0,15	0,15	Intermedia	0,08	0,04
Caldas	Pensilvania	17541	0,2	0,2	Intermedia	0,18	0,09
Antioquia	Peñol	5541	0,15	0,2	Intermedia	0,1	0,05
Antioquia	Peque	5543	0,2	0,25	Alta	0,11	0,06
Risaralda	Pereira	66001	0,25	0,25	Alta	0,2	0,1
Boyacá	Pesca	15542	0,2	0,25	Alta	0,16	0,08
Cauca	Piamonte	19533	0,25	0,2	Alta	0,09	0,05
Santander	Piedecuesta	68547	0,25	0,25	Alta	0,11	0,07
Tolima	Piedras	73547	0,2	0,2	Intermedia	0,14	0,07
Cauca	Piendamó	19548	0,25	0,2	Alta	0,16	0,08
Quindío	Pijáo	63548	0,25	0,2	Alta	0,2	0,1
Magdalena	Pijino del Carmen	47545	0,1	0,1	Baja	0,04	0,02
Santander	Pinchote	68549	0,2	0,25	Alta	0,09	0,06
Bolívar	Pinillos	13549	0,1	0,15	Intermedia	0,05	0,03
Atlántico	Piojo	8549	0,1	0,1	Baja	0,04	0,02
Boyacá	Pisba	15550	0,3	0,25	Alta	0,16	0,08
Huila	Pital	41548	0,3	0,15	Alta	0,2	0,08
Huila	Pitalito	41551	0,3	0,15	Alta	0,2	0,08
Magdalena	Pivijay	47551	0,1	0,1	Baja	0,04	0,02
Tolima	Planadas	73555	0,25	0,2	Alta	0,06	0,04
Córdoba	Planeta Rica	23555	0,15	0,2	Intermedia	0,08	0,04
Magdalena	Plato	47555	0,1	0,1	Baja	0,04	0,02
Nariño	Policarpa	52540	0,3	0,3	Alta	0,13	0,08
Atlántico	Polonuevo	8558	0,1	0,1	Baja	0,06	0,03
Atlántico	Ponedera	8560	0,1	0,1	Baja	0,08	0,03
Cauca	Popayán	19001	0,25	0,2	Alta	0,15	0,08
Casanare	Pore	85263	0,2	0,15	Intermedia	0,08	0,04
Nariño	Potosí	52560	0,25	0,25	Alta	0,16	0,08
Valle del Cauca	Pradera	76563	0,25	0,2	Alta	0,12	0,06
Tolima	Prado	73563	0,25	0,2	Alta	0,13	0,06
Nariño	Providencia	52565	0,25	0,25	Alta	0,16	0,08
Archipiélago de San Andrés	Providencia y Santa Catalina	88564	0,1	0,1	Baja	0,05	0,03
Cesar	Pueblo Bello	20570	0,1	0,1	Baja	0,05	0,03
Córdoba	Pueblo Nuevo	23570	0,15	0,15	Intermedia	0,08	0,05
Risaralda	Pueblo Rico	66572	0,3	0,3	Alta	0,2	0,1
Antioquia	Pueblorrico	5576	0,25	0,25	Alta	0,17	0,1
Magdalena	Puebloviejo	47570	0,1	0,1	Baja	0,04	0,02
Santander	Puente Nacional	68572	0,15	0,2	Intermedia	0,08	0,05
Nariño	Puerres	52573	0,25	0,25	Alta	0,16	0,08
Amazonas	Puerto Alegría	91530	0,05	0,05	Baja	0,04	0,02
Amazonas	Puerto Arica	91536	0,05	0,05	Baja	0,04	0,02
Putumayo	Puerto Asís	86568	0,05	0,15	Intermedia	0,04	0,02
Antioquia	Puerto Berrío	5579	0,15	0,15	Intermedia	0,11	0,06
Boyacá	Puerto Boyacá	15572	0,15	0,15	Intermedia	0,1	0,05
Putumayo	Puerto Caicedo	86569	0,15	0,2	Intermedia	0,04	0,02
Vichada	Puerto Carreño	99001	0,05	0,05	Baja	0,04	0,02
Guainía	Puerto Colombia	94884	0,05	0,05	Baja	0,04	0,02
Atlántico	Puerto Colombia.	8573	0,1	0,1	Baja	0,04	0,03
Meta	Puerto Concordia	50450	0,05	0,05	Baja	0,04	0,02
Córdoba	Puerto Escondido	23574	0,1	0,2	Intermedia	0,06	0,04
Meta	Puerto Gaitán	50568	0,05	0,1	Baja	0,04	0,02
Putumayo	Puerto Guzmán	86571	0,05	0,15	Intermedia	0,04	0,02
Guainía	Puerto Inírida	94001	0,05	0,05	Baja	0,04	0,02
Putumayo	Puerto Leguízamo	86573	0,05	0,05	Baja	0,04	0,02
Córdoba	Puerto Libertador	23580	0,15	0,2	Intermedia	0,08	0,04
Meta	Puerto Lleras	50577	0,05	0,15	Intermedia	0,04	0,02
Meta	Puerto López	50573	0,05	0,15	Intermedia	0,04	0,02
Antioquia	Puerto Nare	5585	0,15	0,2	Intermedia	0,11	0,06
Amazonas	Puerto Nariño	91540	0,05	0,05	Baja	0,04	0,02
Santander	Puerto parra	68573	0,15	0,15	Intermedia	0,05	0,04
Meta	Puerto Rico	50590	0,05	0,1	Baja	0,04	0,02
Caquetá	Puerto Rico.	18592	0,15	0,15	Intermedia	0,07	0,03
Arauca	Puerto Rondón	81591	0,15	0,15	Intermedia	0,14	0,05
Cundinamarca	Puerto Salgar	25572	0,15	0,2	Intermedia	0,11	0,06
Norte de Santander	Puerto Santander	54553	0,35	0,25	Alta	0,09	0,04
Amazonas	Puerto Santander.	91669	0,05	0,05	Baja	0,04	0,02
Cauca	Puerto Tejada	19573	0,25	0,2	Alta	0,13	0,08
Antioquia	Puerto Triunfo	5591	0,15	0,2	Intermedia	0,09	0,05
Santander	Puerto Wilches	68575	0,15	0,15	Intermedia	0,04	0,03
Cundinamarca	Pulí	25580	0,2	0,2	Intermedia	0,14	0,06
Nariño	Pupiales	52585	0,25	0,25	Alta	0,12	0,08
Cauca	Puracé	19585	0,25	0,2	Alta	0,12	0,06
Tolima	Purificación	73585	0,25	0,2	Alta	0,14	0,06
Córdoba	Purísima	23586	0,1	0,15	Intermedia	0,06	0,03
Cundinamarca	Quebradanegra	25592	0,15	0,2	Intermedia	0,16	0,06
Cundinamarca	Quetame	25594	0,25	0,25	Alta	0,16	0,08
Chocó	Quibdó	27001	0,35	0,35	Alta	0,25	0,13
Quindío	Quimbaya	63594	0,25	0,25	Alta	0,2	0,1
Risaralda	Quinchía	66594	0,25	0,3	Alta	0,2	0,1
Boyacá	Quipama	15580	0,15	0,15	Intermedia	0,16	0,08
Cundinamarca	Quipile	25596	0,15	0,2	Intermedia	0,16	0,08
Norte de Santander	Ragonvalia	54599	0,35	0,3	Alta	0,2	0,09
Boyacá	Ramiriquí	15599	0,2	0,25	Alta	0,16	0,08
Boyacá	Ráquira	15600	0,2	0,2	Intermedia	0,09	0,05
Casanare	Recetor	85279	0,3	0,3	Alta	0,16	0,08
Bolívar	Regidor	13580	0,15	0,15	Intermedia	0,07	0,04
Antioquia	Remedios	5604	0,15	0,2	Intermedia	0,15	0,07
Magdalena	Remolino	47605	0,1	0,1	Baja	0,04	0,02
Atlántico	Repelón	8606	0,1	0,1	Baja	0,04	0,02
Valle del Cauca	Restrepo	76606	0,25	0,25	Alta	0,11	0,08
Meta	Restrepo.	50606	0,3	0,3	Alta	0,13	0,05
Antioquia	Retiro	5607	0,15	0,2	Intermedia	0,13	0,07
Nariño	Ricaurte	52612	0,35	0,3	Alta	0,16	0,08
Cundinamarca	Ricaurte.	25612	0,2	0,2	Intermedia	0,11	0,06
Cesar	Río de Oro	20614	0,2	0,15	Intermedia	0,08	0,04
Chocó	Río Iro	27580	0,35	0,35	Alta	0,24	0,1
Chocó	Río Quito	27600	0,35	0,4	Alta	0,24	0,1
Bolívar	Río Viejo	13600	0,15	0,15	Intermedia	0,07	0,04
Tolima	Rioblanco	73616	0,25	0,2	Alta	0,07	0,04
Valle del Cauca	Riofrío	76616	0,25	0,25	Alta	0,16	0,1
Guajira	Riohacha	44001	0,1	0,15	Intermedia	0,07	0,04
Santander	Rionegro	68615	0,2	0,2	Intermedia	0,07	0,04
Antioquia	Rionegro.	5615	0,15	0,2	Intermedia	0,12	0,06
Chocó	Riosucio	27615	0,35	0,35	Alta	0,24	0,1
Caldas	Riosucio.	17614	0,25	0,3	Alta	0,2	0,1
Caldas	Risaralda	17616	0,25	0,3	Alta	0,2	0,1
Huila	Rivera	41615	0,3	0,2	Alta	0,2	0,08
Nariño	Roberto Payán	52621	0,45	0,4	Alta	0,16	0,08
Valle del Cauca	Roldanillo	76622	0,25	0,25	Alta	0,16	0,1
Tolima	Roncesvalles	73622	0,25	0,2	Alta	0,15	0,08
Boyacá	Rondón	15621	0,2	0,25	Alta	0,16	0,08
Cauca	Rosas	19622	0,25	0,2	Alta	0,16	0,08
Tolima	Rovira	73624	0,2	0,2	Intermedia	0,12	0,07
Santander	Sabana de Torres	68655	0,2	0,15	Intermedia	0,06	0,04
Atlántico	Sabanagrande	8634	0,1	0,1	Baja	0,07	0,03
Casanare	Sabanalarga	85300	0,35	0,3	Alta	0,13	0,05
Antioquia	Sabanalarga.	5628	0,2	0,2	Intermedia	0,13	0,07
Atlántico	Sabanalarga..	8638	0,1	0,1	Baja	0,05	0,03
Magdalena	Sabanas de San Ángel	47660	0,1	0,1	Baja	0,04	0,02
Antioquia	Sabaneta	5631	0,15	0,2	Intermedia	0,14	0,08
Boyacá	Saboyá	15632	0,15	0,2	Intermedia	0,1	0,06
Casanare	Sácama	85315	0,35	0,2	Alta	0,16	0,08
Boyacá	Sáchica	15638	0,2	0,2	Intermedia	0,09	0,05
Córdoba	Sahagún	23660	0,15	0,15	Intermedia	0,08	0,04
Huila	Saladoblanco	41660	0,25	0,2	Alta	0,2	0,07
Caldas	Salamina	17653	0,25	0,25	Alta	0,18	0,09
Magdalena	Salamina.	47675	0,1	0,1	Baja	0,04	0,02
Norte de Santander	Salazar	54660	0,3	0,25	Alta	0,09	0,04
Tolima	Saldaña	73671	0,25	0,2	Alta	0,11	0,06
Quindío	Salento	63690	0,25	0,25	Alta	0,18	0,09
Antioquia	Salgar	5642	0,25	0,25	Alta	0,15	0,09
Boyacá	Samacá	15646	0,2	0,2	Intermedia	0,1	0,05
Caldas	Samaná	17662	0,2	0,2	Intermedia	0,19	0,09
Nariño	Samaniego	52678	0,3	0,3	Alta	0,13	0,08
Sucre	Sampués	70670	0,1	0,15	Intermedia	0,06	0,04
Huila	San Agustín	41668	0,25	0,2	Alta	0,19	0,08
Cesar	San Alberto	20710	0,2	0,15	Intermedia	0,08	0,04
Antioquia	San Andrés	5647	0,15	0,2	Intermedia	0,12	0,06
Santander	San Andrés	68669	0,25	0,25	Alta	0,09	0,05
Córdoba	San Andrés de Sotavento	23670	0,1	0,15	Intermedia	0,08	0,04
Archipiélago de San Andrés	San Andrés.	88001	0,1	0,1	Baja	0,05	0,03
Córdoba	San Antero	23672	0,1	0,15	Intermedia	0,05	0,03
Tolima	San Antonio	73675	0,25	0,2	Alta	0,1	0,06
Cundinamarca	San Antonio de Tequendama	25645	0,15	0,2	Intermedia	0,1	0,06
Santander	San Benito	68673	0,15	0,2	Intermedia	0,12	0,07
Sucre	San Benito Abad	70678	0,1	0,15	Intermedia	0,04	0,03
Nariño	San Bernardo	52685	0,25	0,25	Alta	0,16	0,08
Córdoba	San Bernardo del Viento	23675	0,1	0,15	Intermedia	0,05	0,03
Cundinamarca	San Bernardo.	25649	0,25	0,2	Alta	0,1	0,05
Norte de Santander	San Calixto	54670	0,2	0,15	Intermedia	0,05	0,03
Córdoba	San Carlos	23678	0,1	0,15	Intermedia	0,08	0,04
Meta	San Carlos Guaroa	50680	0,15	0,2	Intermedia	0,05	0,03
Antioquia	San Carlos.	5649	0,15	0,2	Intermedia	0,1	0,06
Norte de Santander	San Cayetano	54673	0,35	0,3	Alta	0,19	0,08
Cundinamarca	San Cayetano.	25653	0,15	0,15	Intermedia	0,1	0,06
Bolívar	San Cristóbal	13620	0,1	0,1	Baja	0,08	0,04
Cesar	San Diego	20750	0,1	0,1	Baja	0,05	0,03
Boyacá	San Eduardo	15660	0,25	0,25	Alta	0,16	0,08
Bolívar	San Estanislao	13647	0,1	0,1	Baja	0,06	0,03
Guainía	San Felipe	94883	0,05	0,05	Baja	0,04	0,02
Bolívar	San Fernando	13650	0,1	0,1	Baja	0,04	0,03
Putumayo	San Francisco	86755	0,3	0,25	Alta	0,16	0,1
Cundinamarca	San Francisco.	25658	0,15	0,2	Intermedia	0,11	0,06
Antioquia	San Francisco..	5652	0,15	0,2	Intermedia	0,13	0,07
Santander	San Gil	68679	0,2	0,25	Alta	0,09	0,06
Bolívar	San Jacinto	13654	0,1	0,1	Baja	0,08	0,04
Bolívar	San Jacinto del Cauca	13655	0,15	0,15	Intermedia	0,08	0,04
Antioquia	San Jerónimo	5656	0,15	0,2	Intermedia	0,15	0,08
Santander	San Joaquín	68682	0,25	0,25	Alta	0,13	0,07
Caldas	San José	17665	0,25	0,3	Alta	0,2	0,1
Caquetá	San José de la Fragua	18610	0,25	0,2	Alta	0,09	0,05
Antioquia	San José de la Montaña	5658	0,15	0,2	Intermedia	0,12	0,06
Santander	San José de Miranda	68684	0,25	0,25	Alta	0,1	0,05
Boyacá	San José de Pare	15664	0,15	0,2	Intermedia	0,11	0,06
Guaviare	San José del Guaviare	95001	0,05	0,05	Baja	0,04	0,02
Chocó	San José del Palmar	27660	0,35	0,3	Alta	0,24	0,1
Sucre	San Juan Betulia	70702	0,1	0,15	Intermedia	0,05	0,03
Meta	San Juan de Arama	50683	0,15	0,2	Intermedia	0,06	0,03
Cundinamarca	San Juan de Rioseco	25662	0,2	0,2	Intermedia	0,16	0,06
Antioquia	San Juan de Urabá	5659	0,1	0,2	Intermedia	0,06	0,03
Guajira	San Juan del Cesar	44650	0,15	0,1	Intermedia	0,05	0,03
Bolívar	San Juan Nepomuceno	13657	0,1	0,1	Baja	0,08	0,04
Meta	San Juanito	50686	0,3	0,25	Alta	0,2	0,08
Nariño	San Lorenzo	52687	0,25	0,25	Alta	0,11	0,07
Tolima	San Luis	73678	0,25	0,2	Alta	0,1	0,06
Meta	San Luis de Cubarral	50223	0,35	0,25	Alta	0,2	0,08
Boyacá	San Luis de Gaceno	15667	0,35	0,3	Alta	0,16	0,07
Casanare	San Luis de Palenque	85325	0,1	0,15	Intermedia	0,04	0,02
Antioquia	San Luis.	5660	0,15	0,25	Alta	0,12	0,06
Sucre	San Marcos	70708	0,15	0,15	Intermedia	0,04	0,04
Meta	San Martín	50689	0,05	0,15	Intermedia	0,04	0,02
Bolívar	San Martín de Loba	13667	0,15	0,15	Intermedia	0,06	0,04
Cesar	San Martín.	20770	0,2	0,15	Intermedia	0,08	0,04
Boyacá	San Mateo	15673	0,25	0,25	Alta	0,16	0,08
Santander	San Miguel	68686	0,25	0,25	Alta	0,11	0,06
Boyacá	San Miguel de Sema	15676	0,15	0,2	Intermedia	0,09	0,05
Putumayo	San Miguel.	86757	0,15	0,2	Intermedia	0,04	0,02
Sucre	San Onofre	70713	0,1	0,15	Intermedia	0,04	0,03
Nariño	San Pablo	52693	0,25	0,25	Alta	0,16	0,08
Boyacá	San Pablo Borbur	15681	0,15	0,15	Intermedia	0,16	0,08
Bolívar	San Pablo.	13670	0,15	0,15	Intermedia	0,36	0,04
Valle del Cauca	San Pedro	76670	0,25	0,25	Alta	0,12	0,08
Nariño	San Pedro de Cartago	52694	0,25	0,25	Alta	0,15	0,08
Antioquia	San Pedro de Urabá	5665	0,15	0,2	Intermedia	0,06	0,04
Antioquia	San Pedro.	5664	0,15	0,2	Intermedia	0,12	0,06
Sucre	San Pedro..	70717	0,1	0,15	Intermedia	0,04	0,03
Córdoba	San Pelayo	23686	0,1	0,15	Intermedia	0,06	0,03
Antioquia	San Rafael	5667	0,15	0,2	Intermedia	0,09	0,05
Antioquia	San Roque	5670	0,15	0,2	Intermedia	0,08	0,05
Boyacá	San Rosa Viterbo	15693	0,2	0,25	Alta	0,16	0,08
Cauca	San Sebastián	19693	0,25	0,25	Alta	0,15	0,07
Magdalena	San Sebastiánde Buenavista	47692	0,1	0,1	Baja	0,04	0,02
Antioquia	San Vicente	5674	0,15	0,2	Intermedia	0,11	0,06
Santander	San Vicente de Chucurí	68689	0,15	0,15	Intermedia	0,16	0,08
Caquetá	San Vicente del Caguán	18753	0,05	0,05	Baja	0,04	0,02
Magdalena	San Zenón	47703	0,1	0,1	Baja	0,04	0,02
Nariño	Sandoná	52683	0,25	0,25	Alta	0,13	0,08
Magdalena	Santa Ana	47707	0,1	0,1	Baja	0,04	0,02
Antioquia	Santa Bárbara	5679	0,2	0,25	Alta	0,16	0,09
Magdalena	Santa Bárbara de Pinto	47720	0,1	0,1	Baja	0,04	0,02
Nariño	Santa Bárbara.	52696	0,45	0,35	Alta	0,16	0,08
Santander	Santa Bárbara..	68705	0,25	0,25	Alta	0,09	0,05
Bolívar	Santa Catalina	13673	0,1	0,1	Baja	0,06	0,03
Santander	Santa Helena del Opón	68720	0,15	0,15	Intermedia	0,18	0,1
Tolima	Santa Isabel	73686	0,2	0,2	Intermedia	0,13	0,08
